sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN40905223	SAMN40905223_SRR28556661	PRJNA1096155	paired	V3-V4_2	Cynopterus	Cynopterus_brachyotis	Lesser_short-nosed_fruit_bat	old_world	Henipaviruses_probably	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous	Female	Adult	42	Gut_sample	2021	Wild	Cave	Forest	Forest	forest_scrub	Foliage	Social	gleaning	Tayabas_Quezon	Philippines	Asia	Henipaviruses_probably	33.87	0.99	2	96	Social	Diurnal
SAMN37240127	SAMN37240127_SRR25885000	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240126	SAMN37240126_SRR25885001	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240125	SAMN37240125_SRR25885002	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240124	SAMN37240124_SRR25885003	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240123	SAMN37240123_SRR25885004	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240122	SAMN37240122_SRR25885005	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240121	SAMN37240121_SRR25885022	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240120	SAMN37240120_SRR25885023	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240119	SAMN37240119_SRR25885024	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240118	SAMN37240118_SRR25885026	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240117	SAMN37240117_SRR25885027	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240116	SAMN37240116_SRR25885028	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240115	SAMN37240115_SRR25885029	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240114	SAMN37240114_SRR25885030	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240113	SAMN37240113_SRR25885031	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240112	SAMN37240112_SRR25885032	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240111	SAMN37240111_SRR25885033	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240110	SAMN37240110_SRR25885034	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240109	SAMN37240109_SRR25885035	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240108	SAMN37240108_SRR25885037	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240107	SAMN37240107_SRR25885006	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240106	SAMN37240106_SRR25885007	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240105	SAMN37240105_SRR25885008	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240104	SAMN37240104_SRR25885009	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240103	SAMN37240103_SRR25885010	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240102	SAMN37240102_SRR25885011	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240101	SAMN37240101_SRR25885012	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240100	SAMN37240100_SRR25885013	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240099	SAMN37240099_SRR25885014	PRJNA1012124	paired	V3-V4_2	Vespertilio	Vespertilio_murinus	Parti-coloured_bat	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Urban	urban_based	Artificial	Colonial	aerial_hawking	Moscow_Zoo	Russia	Asia	Lyssaviruses	15.42	1.5	1	144	Colonial	Diurnal_Seasonal
SAMN37240098	SAMN37240098_SRR25885016	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240097	SAMN37240097_SRR25885017	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240096	SAMN37240096_SRR25885018	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240095	SAMN37240095_SRR25885019	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240094	SAMN37240094_SRR25885020	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240093	SAMN37240093_SRR25885021	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240092	SAMN37240092_SRR25885054	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240091	SAMN37240091_SRR25885055	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240090	SAMN37240090_SRR25885056	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240089	SAMN37240089_SRR25885057	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240088	SAMN37240088_SRR25885059	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240087	SAMN37240087_SRR25885060	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240086	SAMN37240086_SRR25885061	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240085	SAMN37240085_SRR25885062	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240084	SAMN37240084_SRR25885063	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240083	SAMN37240083_SRR25885064	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240082	SAMN37240082_SRR25885065	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240081	SAMN37240081_SRR25885066	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240080	SAMN37240080_SRR25885067	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240079	SAMN37240079_SRR25885068	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240078	SAMN37240078_SRR25885070	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240077	SAMN37240077_SRR25885071	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240076	SAMN37240076_SRR25885072	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240075	SAMN37240075_SRR25885073	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240074	SAMN37240074_SRR25885074	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240073	SAMN37240073_SRR25885075	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240072	SAMN37240072_SRR25885076	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240071	SAMN37240071_SRR25885077	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240070	SAMN37240070_SRR25885078	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
